Date,Close,Open,High,Low,Volume,Change,Stock,Sector,Sentiment,News_Count,Sentiment_Impact,Sentiment_Rolling,News_Exposure,Returns,Volatility
2025-11-26,319.95,320.68,324.5,316.79,51370000.0,-1.08,GOOGL,Bank,0,0.0,0.0,0.0,0.0,-0.010790254761315898,0.031783012448242505
2025-11-28,320.18,323.36,326.85,316.79,26020000.0,0.07,GOOGL,Bank,0,0.0,0.0,0.0,0.0,0.0007188623222378343,0.029299848023362673
2025-12-01,314.89,317.7,319.85,313.89,41180000.0,-1.65,GOOGL,Bank,0,0.0,0.0,0.0,0.0,-0.01652195639952536,0.03190778973159987
2025-12-02,315.81,316.74,318.38,313.91,35850000.0,0.29,GOOGL,Bank,0,0.0,0.0,0.0,0.0,0.0029216551811743763,0.01241985260801691
2025-12-03,319.63,315.89,321.58,314.1,41840000.0,1.21,GOOGL,Bank,0,0.0,0.0,0.0,0.0,0.012095880434438433,0.01137945414164761
2025-12-04,317.62,322.23,322.36,314.7,31240000.0,-0.63,GOOGL,Bank,0,0.0,0.0,0.0,0.0,-0.006288521102524758,0.010699009020802236
2025-12-05,321.27,319.49,323.16,319.17,28850000.0,1.15,GOOGL,Bank,0,0.0,0.0,0.0,0.0,0.011491719665008393,0.012213623160785588
2025-12-08,313.72,320.05,320.44,311.22,33910000.0,-2.35,GOOGL,Bank,0,0.0,0.0,0.0,0.0,-0.02350048246023584,0.014803486389217227
2025-12-09,317.08,312.37,317.99,311.89,30190000.0,1.07,GOOGL,Bank,0,0.0,0.0,0.0,0.0,0.010710187428279783,0.01565910602528486
2025-12-10,320.21,315.83,321.31,314.68,33430000.0,0.99,GOOGL,Bank,0,0.0,0.0,0.0,0.0,0.009871325848366252,0.01528876582954221
2025-12-11,312.43,320.08,321.12,308.6,42350000.0,-2.43,GOOGL,Bank,0,0.0,0.0,0.0,0.0,-0.024296555385528218,0.018956255438153068
2025-12-12,309.29,313.7,314.87,305.56,35940000.0,-1.01,GOOGL,Bank,0,0.0,0.0,0.0,0.0,-0.01005025125628134,0.01716104898425495
2025-12-15,308.22,311.32,311.42,304.88,29150000.0,-0.35,GOOGL,Bank,0,0.0,0.0,0.0,0.0,-0.003459536357463877,0.014629685426247515
2025-12-16,306.57,304.95,310.77,302.59,30590000.0,-0.54,GOOGL,Bank,0,0.0,0.0,0.0,0.0,-0.005353319057815997,0.012326566626147697
2025-12-17,296.72,308.01,308.09,296.12,43930000.0,-3.21,GOOGL,Bank,0,0.0,0.0,0.0,0.0,-0.03212969305541957,0.01255563964762237
2025-12-18,302.46,301.72,303.96,299.23,33520000.000000004,1.93,GOOGL,Bank,0,0.0,0.0,0.0,0.0,0.019344836883256722,0.018356573390079543
2025-12-19,307.16,301.73,307.25,300.97,59940000.0,1.55,GOOGL,Bank,0,0.0,0.0,0.0,0.0,0.015539244858824519,0.020501789151076658
2025-12-22,309.78,309.88,310.13,305.3,26430000.0,0.85,GOOGL,Bank,0,0.0,0.0,0.0,0.0,0.008529756478707906,0.020870959797736965
2025-12-23,314.35,309.63,314.94,309.32,25480000.0,1.48,GOOGL,Bank,0,0.0,0.0,0.0,0.0,0.014752404932532936,0.02122980116096914
2025-12-24,314.09,314.77,315.08,311.92,10100000.0,-0.08,GOOGL,Bank,0,0.0,0.0,0.0,0.0,-0.0008271035470018839,0.007893189403223439
2025-12-26,313.51,314.48,315.08,312.27,10900000.0,-0.18,GOOGL,Bank,0,0.0,0.0,0.0,0.0,-0.0018466044764239298,0.008285848754439227
2025-12-29,313.56,311.36,314.02,310.62,19620000.0,0.02,GOOGL,Bank,0,0.0,0.0,0.0,0.0,0.00015948454594760797,0.007215404204990153
2025-12-30,313.85,312.5,316.95,312.46,17380000.0,0.09,GOOGL,Bank,0,0.0,0.0,0.0,0.0,0.0009248628651614688,0.006854836962827448
2025-12-31,313.0,312.85,314.58,311.44,16379999.999999998,-0.27,GOOGL,Bank,0,0.0,0.0,0.0,0.0,-0.0027083001433806375,0.001467631346931014
2026-01-02,315.15,316.9,322.5,310.33,32010000.0,0.69,GOOGL,Bank,0,0.0,0.0,0.0,0.0,0.0068690095846644095,0.0037582922106521037
2026-01-05,316.54,317.65,319.02,314.63,30200000.0,0.44,GOOGL,Bank,0,0.0,0.0,0.0,0.0,0.004410598127875698,0.0037485340536873085
2026-01-06,314.34,316.4,320.94,311.78,31210000.0,-0.7,GOOGL,Bank,0,0.0,0.0,0.0,0.0,-0.006950148480444951,0.005518945729215907
2026-01-07,321.98,314.36,326.15,314.19,35100000.0,2.43,GOOGL,Bank,0,0.0,0.0,0.0,0.0,0.02430489279124526,0.012026760811458582
2026-01-08,325.44,328.96,330.32,321.5,31900000.0,1.07,GOOGL,Bank,0,0.0,0.0,0.0,0.0,0.01074600906888623,0.011302468634901565
2026-01-09,328.57,327.09,330.83,325.8,26210000.0,0.96,GOOGL,Bank,0,0.0,0.0,0.0,0.0,0.009617748279252769,0.011308087111023034
2026-01-12,331.86,325.8,334.04,325.0,33920000.0,1.0,GOOGL,Bank,0,0.0,0.0,0.0,0.0,0.01001308701342185,0.011086153192909903
2026-01-13,335.97,334.95,340.49,333.62,33520000.000000004,1.24,GOOGL,Bank,0,0.0,0.0,0.0,0.0,0.012384740553245344,0.006179943976199747
2026-01-14,335.84,335.06,336.52,330.48,28530000.0,-0.04,GOOGL,Bank,0,0.0,0.0,0.0,0.0,-0.0003869393100576213,0.005065794779332856
2026-01-15,332.78,337.65,337.69,330.74,28440000.0,-0.91,GOOGL,Bank,0,0.0,0.0,0.0,0.0,-0.009111481657932408,0.009054131092294119
2026-01-16,330.0,334.41,334.65,327.7,40340000.0,-0.84,GOOGL,Bank,0,0.0,0.0,0.0,0.0,-0.00835386741991695,0.010030793160643836
2026-01-20,322.0,320.87,327.73,320.43,35360000.0,-2.42,GOOGL,Bank,0,0.0,0.0,0.0,0.0,-0.024242424242424288,0.013393061304820155
2026-01-21,328.38,320.92,332.48,319.35,35390000.0,1.98,GOOGL,Bank,0,0.0,0.0,0.0,0.0,0.019813664596273206,0.016077494662463263
2026-01-22,330.54,334.45,335.15,328.75,26250000.0,0.66,GOOGL,Bank,0,0.0,0.0,0.0,0.0,0.006577745295085036,0.016803505379721823
2026-01-23,327.93,332.48,333.69,327.45,27280000.0,-0.79,GOOGL,Bank,0,0.0,0.0,0.0,0.0,-0.007896169903793826,0.01670263332084555
2026-01-26,333.26,327.8,335.84,327.0,26040000.0,1.63,GOOGL,Bank,0,0.0,0.0,0.0,0.0,0.0162534687280822,0.018220808936544
2026-01-27,334.55,335.36,337.91,333.48,21640000.0,0.39,GOOGL,Bank,0,0.0,0.0,0.0,0.0,0.0038708515873493443,0.010943744641996144
2026-01-28,336.01,336.06,337.54,331.94,27430000.0,0.44,GOOGL,Bank,0,0.0,0.0,0.0,0.0,0.004364071140337655,0.008608870631531287
2026-01-29,338.25,340.3,342.29,326.54,39790000.0,0.67,GOOGL,Bank,0,0.0,0.0,0.0,0.0,0.0066664682598731595,0.008613968633572286
2026-01-30,338.0,340.0,340.0,332.29,31020000.0,-0.07,GOOGL,Bank,0,0.0,0.0,0.0,0.0,-0.0007390983000739038,0.006288247201789668
2026-02-02,343.69,336.22,344.83,335.63,32010000.0,1.68,GOOGL,Bank,0,0.0,0.0,0.0,0.0,0.016834319526627173,0.0065240515490841405
2026-02-03,339.71,347.34,349.0,337.47,36510000.0,-1.16,GOOGL,Bank,0,0.0,0.0,0.0,0.0,-0.011580203089993968,0.010406677279267248
2026-02-04,333.04,342.96,343.31,328.52,70620000.0,-1.96,GOOGL,Bank,0,0.0,0.0,0.0,0.0,-0.019634394041976866,0.014436954169335223
2026-02-05,331.25,312.22,332.69,306.46,88210000.0,-0.54,GOOGL,Bank,0,0.0,0.0,0.0,0.0,-0.0053747297621907775,0.013678789783972366
2026-02-06,322.86,327.18,330.38,319.92,56380000.0,-2.53,GOOGL,Bank,0,0.0,0.0,0.0,0.0,-0.02532830188679236,0.016331828501016887
2026-02-09,324.32,320.93,327.7,317.26,39640000.0,0.45,GOOGL,Bank,0,0.0,0.0,0.0,0.0,0.0045220838753639025,0.011743302953812524
2026-02-10,318.58,320.97,321.67,314.61,39170000.0,-1.77,GOOGL,Bank,0,0.0,0.0,0.0,0.0,-0.017698569314257506,0.012070679794712188
2026-02-11,310.96,318.97,321.06,309.66,45410000.0,-2.39,GOOGL,Bank,0,0.0,0.0,0.0,0.0,-0.023918638960386707,0.012814859459245511
2026-02-12,309.0,312.09,316.24,307.2,47760000.0,-0.63,GOOGL,Bank,0,0.0,0.0,0.0,0.0,-0.006303061487007877,0.012672562135550347
2026-02-13,305.72,307.73,308.63,303.71,38500000.0,-1.06,GOOGL,Bank,0,0.0,0.0,0.0,0.0,-0.010614886731391548,0.010893942006609104
2026-02-17,302.02,300.04,304.43,296.25,39250000.0,-1.21,GOOGL,Bank,0,0.0,0.0,0.0,0.0,-0.01210257752191568,0.006824213127506401
2026-02-18,303.33,302.09,305.38,301.25,28480000.0,0.43,GOOGL,Bank,0,0.0,0.0,0.0,0.0,0.004337461095291761,0.010214775167669103
2026-02-19,302.85,301.82,305.47,300.04,25830000.0,-0.16,GOOGL,Bank,0,0.0,0.0,0.0,0.0,-0.0015824349718127628,0.006749428906804389
2026-02-20,314.98,304.32,316.5,303.9,53210000.0,4.01,GOOGL,Bank,0,0.0,0.0,0.0,0.0,0.04005283143470373,0.02123658633994234
2026-02-23,311.49,319.05,319.52,309.86,31420000.0,-1.11,GOOGL,Bank,0,0.0,0.0,0.0,0.0,-0.011080068575782587,0.02131758366040958
2026-02-24,310.9,310.52,312.27,305.93,25620000.0,-0.19,GOOGL,Bank,0,0.0,0.0,0.0,0.0,-0.0018941218016630401,0.01983616049468338
2026-02-25,312.9,312.06,313.64,309.44,29960000.0,0.64,GOOGL,Bank,0,0.0,0.0,0.0,0.0,0.006432936635574205,0.019815257165867444
2026-02-26,307.38,312.64,313.14,302.35,36430000.0,-1.76,GOOGL,Bank,0,0.0,0.0,0.0,0.0,-0.017641418983700752,0.022543374154092084
2026-02-27,311.76,304.14,312.37,303.8,44640000.0,1.42,GOOGL,Bank,0,0.0,0.0,0.0,0.0,0.014249463205153301,0.012867317376973641
2026-03-02,306.52,303.23,308.49,301.3,34790000.0,-1.68,GOOGL,Bank,0,0.0,0.0,0.0,0.0,-0.016807800872466028,0.014077343383954513
